Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Lead_Time_Days
2497,US-2022-150770-CHO-NUT-13000,2024-03-05,2024-10-27,First Class,150770,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,236.0
2498,US-2022-160864-CHO-NUT-13000,2024-03-05,2024-10-27,First Class,160864,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,236.0
2499,US-2022-112130-CHO-FUD-51000,2024-03-05,2024-10-28,Standard Class,112130,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,237.0
2500,US-2022-112130-CHO-FUD-51000,2024-03-05,2024-10-28,Standard Class,112130,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,237.0
2501,US-2022-150770-CHO-TRI-54000,2024-03-05,2024-10-27,First Class,150770,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,236.0
2502,US-2022-112130-CHO-FUD-51000,2024-03-05,2024-10-28,Standard Class,112130,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,237.0
2503,US-2022-129700-CHO-FUD-51000,2024-04-05,2024-10-26,First Class,129700,United States,Tinley Park,Illinois,60477,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,204.0
2504,US-2022-144253-CHO-NUT-13000,2024-04-05,2024-10-30,Second Class,144253,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,208.0
2505,US-2022-146290-CHO-FUD-51000,2024-04-05,2024-11-01,Standard Class,146290,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,210.0
2506,US-2022-110548-CHO-FUD-51000,2024-04-05,2024-10-29,Standard Class,110548,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,207.0
2507,US-2022-137512-CHO-MIL-31000,2024-07-05,2024-11-02,Standard Class,137512,United States,Allen,Texas,75002,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,120.0
2508,US-2022-137512-CHO-TRI-54000,2024-07-05,2024-11-02,Standard Class,137512,United States,Allen,Texas,75002,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,120.0
2509,US-2022-147879-CHO-NUT-13000,2024-07-05,2024-11-02,Standard Class,147879,United States,Owensboro,Kentucky,42301,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,120.0
2510,CA-2022-132548-CHO-MIL-31000,2024-07-05,2024-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,120.0
2511,CA-2022-132548-CHO-NUT-13000,2024-07-05,2024-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,120.0
2512,CA-2022-132548-CHO-SCR-58000,2024-07-05,2024-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,120.0
2513,CA-2022-132548-CHO-MIL-31000,2024-07-05,2024-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,120.0
2514,US-2022-160857-CHO-SCR-58000,2024-08-05,2024-11-05,Standard Class,160857,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.0
2515,US-2022-136798-CHO-FUD-51000,2024-08-05,2024-11-02,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,89.0
2516,US-2022-160857-CHO-TRI-54000,2024-08-05,2024-11-05,Standard Class,160857,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.0
2517,US-2022-113971-CHO-NUT-13000,2024-08-05,2024-11-04,Standard Class,113971,United States,Cuyahoga Falls,Ohio,44221,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,91.0
2518,US-2022-109939-CHO-SCR-58000,2024-08-05,2024-11-02,Standard Class,109939,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,89.0
2519,US-2022-136798-CHO-MIL-31000,2024-08-05,2024-11-02,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,89.0
2520,US-2022-160857-CHO-SCR-58000,2024-08-05,2024-11-05,Standard Class,160857,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.0
2521,US-2022-142055-CHO-SCR-58000,2024-08-05,2024-10-31,First Class,142055,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,87.0
2522,US-2022-160857-CHO-SCR-58000,2024-08-05,2024-11-05,Standard Class,160857,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.0
2523,US-2022-160857-CHO-MIL-31000,2024-08-05,2024-11-05,Standard Class,160857,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,92.0
2524,US-2022-136798-CHO-MIL-31000,2024-08-05,2024-11-02,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,89.0
2525,US-2022-155635-CHO-SCR-58000,2024-09-05,2024-11-03,Standard Class,155635,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,59.0
2526,US-2022-129217-CHO-MIL-31000,2024-10-05,2024-10-31,Same Day,129217,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,26.0
2527,US-2022-129217-CHO-SCR-58000,2024-10-05,2024-10-31,Same Day,129217,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,26.0
2528,US-2022-144043-CHO-TRI-54000,2024-10-05,2024-11-05,Standard Class,144043,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,31.0
2529,US-2022-135727-CHO-SCR-58000,2024-11-05,2024-11-06,Second Class,135727,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,1.0
2530,US-2022-131856-CHO-MIL-31000,2024-12-05,2025-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,337.0
2531,US-2022-162607-CHO-TRI-54000,2024-12-05,2025-11-08,Standard Class,162607,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,338.0
2532,US-2022-131856-CHO-SCR-58000,2024-12-05,2025-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,337.0
2533,US-2022-159380-CHO-SCR-58000,2024-12-05,2025-11-06,Standard Class,159380,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,336.0
2534,US-2022-159380-CHO-NUT-13000,2024-12-05,2025-11-06,Standard Class,159380,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,336.0
2535,US-2022-130876-CHO-TRI-54000,2024-12-05,2025-11-06,Second Class,130876,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,336.0
2536,US-2022-122910-CHO-MIL-31000,2024-12-05,2025-11-06,Standard Class,122910,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,336.0
2537,US-2022-131856-CHO-TRI-54000,2024-12-05,2025-11-07,Standard Class,131856,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,337.0
2631,US-2022-163685-CHO-FUD-51000,2024-01-06,2024-11-26,Standard Class,163685,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,325.0
2632,US-2022-132836-CHO-FUD-51000,2024-01-06,2024-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,325.0
2633,US-2022-132836-CHO-FUD-51000,2024-01-06,2024-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,325.0
2634,US-2022-161242-CHO-NUT-13000,2024-01-06,2024-11-29,Standard Class,161242,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,328.0
2635,US-2022-163685-CHO-MIL-31000,2024-01-06,2024-11-26,Standard Class,163685,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,Wicked Choccy's,325.0
2636,US-2022-132836-CHO-MIL-31000,2024-01-06,2024-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,325.0
2637,US-2022-132836-CHO-MIL-31000,2024-01-06,2024-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,325.0
2638,US-2022-142020-CHO-NUT-13000,2024-04-06,2024-11-29,Second Class,142020,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,237.0
2639,US-2022-164833-CHO-MIL-31000,2024-04-06,2024-11-25,Same Day,164833,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,233.0
2640,US-2022-164833-CHO-NUT-13000,2024-04-06,2024-11-25,Same Day,164833,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,233.0
2641,US-2022-142020-CHO-NUT-13000,2024-04-06,2024-11-29,Second Class,142020,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,237.0
2642,US-2022-158491-CHO-FUD-51000,2024-04-06,2024-11-30,Second Class,158491,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,238.0
2643,US-2022-158491-CHO-MIL-31000,2024-04-06,2024-11-30,Second Class,158491,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,238.0
2644,US-2022-166947-CHO-MIL-31000,2024-05-06,2024-12-01,Standard Class,166947,United States,Buffalo,New York,14215,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,209.0
2645,US-2022-115168-CHO-NUT-13000,2024-05-06,2024-11-30,Standard Class,115168,United States,Saint Charles,Missouri,63301,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,208.0
2646,US-2022-157343-CHO-MIL-31000,2024-07-06,2024-12-02,Standard Class,157343,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,149.0
2647,US-2022-157343-CHO-FUD-51000,2024-07-06,2024-12-02,Standard Class,157343,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,149.0
2648,US-2022-142041-CHO-TRI-54000,2024-07-06,2024-11-30,Second Class,142041,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,147.0
2649,US-2022-157343-CHO-NUT-13000,2024-07-06,2024-12-02,Standard Class,157343,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,149.0
2650,US-2022-162201-CHO-MIL-31000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,119.0
2651,US-2022-164007-CHO-NUT-13000,2024-08-06,2024-12-03,Standard Class,164007,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,119.0
2652,US-2022-162201-CHO-TRI-54000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,119.0
2653,US-2022-162201-CHO-TRI-54000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,119.0
2654,US-2022-162201-CHO-SCR-58000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,119.0
2655,US-2022-162201-OTH-GUM-21000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Other,Gulf,OTH-GUM-21000,Wonka Gum,12.5,10,6.5,6.0,Secret Factory,119.0
2656,US-2022-162201-CHO-TRI-54000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,119.0
2657,US-2022-162201-CHO-TRI-54000,2024-08-06,2024-12-03,Standard Class,162201,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,119.0
2658,US-2022-164007-CHO-TRI-54000,2024-08-06,2024-12-03,Standard Class,164007,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,119.0
2659,US-2022-141012-CHO-FUD-51000,2024-09-06,2024-12-02,Second Class,141012,United States,Pocatello,Idaho,83201,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,87.0
2660,US-2022-110947-CHO-TRI-54000,2024-09-06,2024-12-06,Standard Class,110947,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,91.0
2661,US-2022-101868-CHO-MIL-31000,2024-09-06,2024-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.0
2662,US-2022-101868-CHO-TRI-54000,2024-09-06,2024-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,92.0
2663,US-2022-144190-CHO-MIL-31000,2024-09-06,2024-12-04,Standard Class,144190,United States,Royal Oak,Michigan,48073,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,89.0
2664,US-2022-101868-CHO-TRI-54000,2024-09-06,2024-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,92.0
2665,US-2022-141012-CHO-NUT-13000,2024-09-06,2024-12-02,Second Class,141012,United States,Pocatello,Idaho,83201,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,87.0
2666,US-2022-121720-CHO-TRI-54000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,27.0
2667,US-2022-121720-CHO-TRI-54000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,27.0
2668,US-2022-123960-CHO-FUD-51000,2024-11-06,2024-12-07,Standard Class,123960,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,31.0
2669,US-2022-121720-CHO-MIL-31000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,27.0
2670,US-2022-123960-CHO-FUD-51000,2024-11-06,2024-12-07,Standard Class,123960,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,31.0
2671,US-2022-121720-CHO-SCR-58000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,27.0
2672,US-2022-123960-CHO-TRI-54000,2024-11-06,2024-12-07,Standard Class,123960,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,31.0
2673,US-2022-121720-CHO-SCR-58000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,27.0
2674,US-2022-123960-CHO-FUD-51000,2024-11-06,2024-12-07,Standard Class,123960,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,31.0
2675,US-2022-121720-CHO-MIL-31000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,27.0
2676,US-2022-121720-CHO-TRI-54000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,27.0
2677,US-2022-123960-CHO-NUT-13000,2024-11-06,2024-12-07,Standard Class,123960,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,31.0
2678,US-2022-121720-CHO-TRI-54000,2024-11-06,2024-12-03,First Class,121720,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,27.0
2679,US-2022-139850-CHO-NUT-13000,2024-12-06,2024-12-08,Standard Class,139850,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,2.0
2680,US-2022-139850-CHO-NUT-13000,2024-12-06,2024-12-08,Standard Class,139850,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,2.0
2681,US-2022-131779-CHO-MIL-31000,2024-12-06,2024-12-08,Standard Class,131779,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,2.0
2682,US-2022-136105-CHO-TRI-54000,2024-12-06,2024-12-07,Standard Class,136105,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,1.0
2683,US-2022-104115-CHO-TRI-54000,2024-12-06,2024-12-07,Standard Class,104115,United States,West Palm Beach,Florida,33407,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,1.0
2769,US-2022-157322-CHO-MIL-31000,2024-02-07,2024-12-27,Standard Class,157322,United States,Carol Stream,Illinois,60188,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,324.0
2770,US-2022-157322-CHO-NUT-13000,2024-02-07,2024-12-27,Standard Class,157322,United States,Carol Stream,Illinois,60188,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,324.0
2771,US-2022-140718-CHO-SCR-58000,2024-02-07,2024-12-25,First Class,140718,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,Lot's O' Nuts,322.0
2772,US-2022-120397-CHO-FUD-51000,2024-02-07,2024-12-23,Same Day,120397,United States,Houston,Texas,77070,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,320.0
2773,US-2022-140718-CHO-SCR-58000,2024-02-07,2024-12-25,First Class,140718,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,322.0
2774,US-2022-111703-CHO-MIL-31000,2024-02-07,2024-12-30,Standard Class,111703,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,327.0
2775,US-2022-157322-CHO-FUD-51000,2024-02-07,2024-12-27,Standard Class,157322,United States,Carol Stream,Illinois,60188,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,324.0
2776,US-2022-140718-CHO-SCR-58000,2024-02-07,2024-12-25,First Class,140718,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,322.0
2777,US-2022-111703-CHO-NUT-13000,2024-02-07,2024-12-30,Standard Class,111703,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,327.0
2778,US-2022-150196-CHO-NUT-13000,2024-02-07,2024-12-24,First Class,150196,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,321.0
